session_id,user_id,charger_id,session_duration,power_usage,time_of_day,location,policy_type,role,behavior_context,risk_score,access_granted_ai,access_granted_noai,decision_latency_ai,decision_latency_noai,blockchain_delay,pet_time,ai_override,session_validity
6844,4,4,9,19.18,evening,Manchester,DAC,User,anomalous,0.7820331176294218,False,False,178.81086756752433,130.82388414165962,230.8632466887828,64.55717092894034,False,valid
6845,1,5,113,15.62,evening,Manchester,RBAC,Fleet,anomalous,0.880307216408285,False,False,226.81782001686898,127.09121654339447,281.8852167648488,87.30981163977401,False,valid
6846,11,5,57,14.2,morning,London,RBAC,Admin,anomalous,0.7178239580896405,False,False,205.72161045877968,116.91880368200363,252.7651020087455,74.69917147807817,False,valid
6847,11,10,59,1.51,morning,Birmingham,RBAC,User,normal,0.26154010819945733,True,True,175.06154114088923,132.541754594148,160.70853614792352,109.15713518502935,False,valid
6848,7,4,41,16.76,off_hours,Manchester,ABAC,User,normal,0.3400013531387506,True,True,157.47913521635488,106.17670740198072,217.6962412849622,101.61586132141618,False,valid
6849,18,3,60,3.1,morning,Birmingham,RBAC,User,normal,0.17337952411612043,True,True,171.12663377638697,110.68002420710049,198.18793705346428,77.67181604118463,False,valid
6850,8,6,63,6.6,off_hours,Birmingham,MAC,User,normal,0.36182966566556063,True,True,164.56245727274217,134.81801938886235,209.75847879858586,88.2140863283327,False,valid
6851,15,2,113,12.67,evening,London,RBAC,User,normal,0.30611802427204327,True,True,160.63573212154296,121.63871656793117,203.0388435423518,87.14575493206073,False,valid
6852,10,9,106,10.6,off_hours,Manchester,RBAC,User,normal,0.38469859132530587,True,True,142.9362807960219,111.61221035627523,215.30469489864234,77.64928687172757,False,valid
6853,14,6,97,1.53,afternoon,London,ABAC,User,normal,0.20154642736188275,True,True,171.25303751749996,136.91949505190073,252.65944258876374,73.14224201709426,False,valid
6854,2,5,73,18.34,morning,Birmingham,RBAC,User,normal,0.3561732206827453,True,True,166.2940942605352,126.97163496313456,257.4448772188389,63.35658645567324,False,valid
6855,10,3,77,19.48,evening,Birmingham,RBAC,Fleet,anomalous,0.7843324590419274,False,False,127.71202168940482,116.90293610076807,238.41405436186298,87.66217840828635,False,invalid
6856,19,4,63,15.38,evening,London,RBAC,Admin,normal,0.30069864000021945,True,True,182.56189045877966,123.92954898674874,176.1636398720908,105.35262842563745,False,valid
6857,15,6,116,12.45,morning,Birmingham,DAC,User,normal,0.3178749528292515,True,True,213.91895960234783,134.18960290931807,209.64224846224604,100.05714243329476,False,valid
6858,20,3,6,21.18,evening,Manchester,RBAC,User,normal,0.2366374843772091,True,True,189.81906819207535,129.34435043987202,139.88284337990015,80.59900336350967,False,valid
6859,2,10,69,3.7,morning,Birmingham,RBAC,Admin,normal,0.23841228081444396,True,True,168.501120827387,112.21329452990017,234.59567962106433,62.11567085378633,False,valid
6860,17,7,108,16.55,afternoon,London,MAC,User,normal,0.2520087775133907,True,True,185.57729289304356,77.58330213039773,173.8178121944823,91.68262059396822,False,valid
6861,3,5,64,3.87,off_hours,Birmingham,DAC,User,normal,0.2659592131208782,True,True,182.24971994242182,112.49690247658292,191.40677853159949,78.163743621537,False,valid
6862,4,10,55,9.14,morning,Manchester,ABAC,User,normal,0.2562574370017434,True,True,162.00810095749654,120.20479945841569,168.59950509890496,76.34920171468156,False,valid
6863,5,1,34,13.38,morning,Manchester,DAC,User,normal,0.22376093108398806,True,True,167.60532716136447,89.78099220431461,241.03180978778533,80.34165959307947,False,valid
6864,12,9,15,16.53,morning,Birmingham,MAC,User,normal,0.32831552884323767,False,True,154.77678606187118,108.69015270616114,264.95032861707153,74.27790059258493,True,valid
6865,19,9,96,1.28,morning,Manchester,RBAC,User,anomalous,0.7851439832822944,False,True,189.53306226664768,132.968889442214,155.48720308926048,99.92318089601133,True,invalid
6866,12,1,112,6.62,morning,Manchester,RBAC,Fleet,normal,0.2382672666037678,True,True,176.9308064569214,110.62828290490717,194.23839843262832,88.43587223353374,False,valid
6867,5,4,80,12.39,morning,London,ABAC,User,anomalous,0.7266387378309297,False,False,214.8307568402855,141.10491084372208,185.2935218347771,80.50706990934336,False,valid
6868,15,4,43,12.28,afternoon,Birmingham,ABAC,User,normal,0.17282821699985612,True,True,160.3286995433359,166.03919171765426,216.75870557151157,64.4591532274252,False,valid
6869,18,10,94,14.46,evening,Manchester,RBAC,User,anomalous,0.8713563291840126,False,False,199.40506765742654,119.6878474199395,210.97009823547307,61.139065910489514,False,valid
6870,19,8,81,7.52,off_hours,Birmingham,DAC,User,normal,0.4089670851492171,True,True,164.6793749464734,117.53548002611024,187.99598641558154,98.72850600178143,False,valid
6871,3,2,76,12.44,afternoon,London,ABAC,Admin,normal,0.35512836341036824,True,True,127.9084430215784,154.24892261590378,170.4654278554873,80.75872312726759,False,valid
6872,2,7,67,5.15,morning,London,MAC,User,normal,0.12438595174627196,True,True,203.99170207391447,142.1797472066886,152.1909275926282,78.81902685366174,False,valid
6873,11,8,68,5.09,morning,London,MAC,User,normal,0.11776658160396129,True,True,158.64969030235753,103.71499885225282,168.61887787102506,64.84658216173378,False,valid
6874,14,3,65,13.19,evening,Birmingham,RBAC,Fleet,normal,0.3590213827729134,True,False,152.90881357257155,110.05047052867782,205.50313226389886,106.59469043256632,True,valid
6875,5,10,58,15.46,evening,London,DAC,User,normal,0.35610401561038224,True,True,135.4003355614502,123.69488980917248,273.5541542033319,109.65118762686546,False,valid
6876,13,3,96,3.7,off_hours,London,MAC,User,anomalous,0.7755452068071442,False,False,233.17043565038892,102.96775222193992,130.6551911803067,79.42889897982073,False,valid
6877,8,9,98,3.75,morning,Manchester,RBAC,User,normal,0.19379441250629514,True,True,210.24306273508424,111.5764965207974,190.21730735692907,80.8002932066737,False,valid
6878,6,8,77,12.96,evening,London,MAC,User,normal,0.2575244178474041,True,True,218.06217821948763,129.62995512946395,211.24092490070737,93.83417549225717,False,valid
6879,12,1,107,6.82,afternoon,Birmingham,RBAC,User,normal,0.054407359012387635,True,True,210.4047336815673,149.46650127778466,137.00190694241888,86.63920482501544,False,valid
6880,7,2,99,9.36,off_hours,Manchester,ABAC,User,normal,0.29703679165014313,True,True,229.6759190023276,122.75280630931725,192.70542152334934,60.68743857278534,False,valid
6881,11,4,62,9.54,afternoon,anomaly,RBAC,Admin,normal,0.16358108071454858,True,True,226.55824005319508,159.11616866452533,102.71827295148783,82.06095333377205,False,valid
6882,8,6,89,4.91,afternoon,London,MAC,User,normal,0.32843209709442867,True,True,197.22682463229177,114.37804292370066,233.95968211776602,89.72428810010085,False,valid
6883,9,3,60,1.23,evening,London,MAC,Fleet,normal,0.4104930118884575,True,True,182.91549106743705,124.18871846800499,218.8699308267362,72.32820909041651,False,valid
6884,4,4,115,18.95,evening,London,RBAC,Fleet,normal,0.3378724222890565,True,True,187.60801197771784,115.76453473163225,270.6837678280683,101.93654262417776,False,valid
6885,5,4,38,16.07,afternoon,Birmingham,RBAC,Admin,normal,0.20196432509503603,True,True,148.63019190962405,99.32470483233955,176.16512493924128,79.83502523774912,False,valid
6886,4,10,35,15.56,morning,London,RBAC,User,normal,0.2708246522810026,True,True,162.5533616807606,121.61466330244309,160.0049024016007,67.54245836987664,False,valid
6887,12,7,56,12.57,afternoon,London,ABAC,User,normal,0.17896750995199473,True,True,204.37416687081316,136.57948582542167,186.05554081552228,89.59653545100738,False,valid
6888,18,7,93,15.78,morning,Birmingham,RBAC,User,normal,0.28826812154338227,True,True,169.03624016584976,127.00442518243383,154.85591644160016,72.29102295609782,False,valid
6889,15,7,80,20.66,afternoon,London,DAC,User,normal,0.16013572832089362,True,True,194.80516959759697,148.6691568861029,183.47734214485078,90.54034122531296,False,valid
6890,8,4,5,15.05,off_hours,Birmingham,DAC,Admin,normal,0.37016575845319816,True,True,229.65187065809886,132.0227514276452,246.25190248333587,81.06004550369971,False,valid
6891,11,5,59,6.71,afternoon,Birmingham,ABAC,Fleet,normal,0.1222719041111984,True,True,171.28573150232262,134.40855181687888,172.57745264821756,89.26958196529178,False,valid
6892,14,4,26,13.07,evening,London,RBAC,Admin,normal,0.41208990853511845,True,True,184.73346901736682,131.31518455439326,190.81854087374282,77.38907046854754,False,valid
6893,7,9,44,10.4,evening,Manchester,MAC,User,anomalous,0.8358550475928499,False,False,126.30555450361535,116.41462365080582,154.69841494866785,75.69070252887917,False,invalid
6894,16,4,105,12.77,evening,Manchester,MAC,User,normal,0.40371823174686416,True,True,147.58664733864327,105.98992637290921,216.49822570749822,72.15857716674925,False,valid
6895,8,1,115,11.97,off_hours,London,RBAC,User,normal,0.2600073150785168,True,True,193.8063233939454,109.78044948260158,177.8064350813911,88.60009258154867,False,valid
6896,11,8,5,19.06,evening,London,RBAC,Admin,normal,0.548526913064571,True,True,156.78913205955578,140.40415684149116,223.72261652354456,81.60105101708561,False,valid
6897,1,6,69,14.76,afternoon,Birmingham,DAC,Admin,normal,0.18017303640946114,True,True,146.62923643058835,145.567029558897,209.917963043593,104.77242639336322,False,valid
6898,17,2,67,5.13,afternoon,London,RBAC,User,normal,0.29033980304311846,True,True,200.24490070552082,121.8404771640413,194.05257627073297,62.66012495490415,False,valid
6899,7,1,110,2.51,afternoon,Manchester,DAC,User,normal,0.13728753445654904,True,True,195.25413427497702,125.70365672184728,222.45169502938836,88.90219100958316,False,valid
6900,18,10,58,10.03,afternoon,Manchester,DAC,Admin,normal,0.28287942682169664,True,True,192.87773248236326,76.74566582226764,271.88214429282914,116.74497422308298,False,valid
6901,12,7,46,1.52,afternoon,London,RBAC,User,normal,0.17946799951956868,True,True,188.3810725284446,126.30639884917444,219.26211232450686,74.82225018248512,False,valid
6902,20,8,25,7.82,evening,Birmingham,DAC,Fleet,normal,0.5714704505042759,True,True,199.5694034075214,120.54833969438134,186.20731745667567,104.62793755612032,False,valid
6903,5,10,83,8.85,afternoon,London,RBAC,Admin,normal,0.11328720057615299,True,True,217.73935906108974,135.39803036712922,204.75588734406912,82.94667832301477,False,valid
6904,6,9,85,9.01,morning,London,RBAC,User,normal,0.3035421946004421,True,True,178.30878897109818,151.9254296502131,300.8614020635411,61.60047472098991,False,valid
6905,2,4,26,21.57,off_hours,Manchester,RBAC,Admin,normal,0.3797097047625244,True,True,184.09524954277305,126.08658639468463,282.31072706155055,69.09535613924247,False,valid
6906,12,7,42,7.52,afternoon,London,RBAC,Admin,normal,0.3518626980022078,True,True,201.48903470903954,108.12153557556864,144.28463071503614,98.90034018568522,False,valid
6907,11,5,103,6.72,afternoon,Manchester,RBAC,User,normal,0.26148528997187653,True,True,212.47207578879133,59.82842127058064,151.48788221495772,99.19945761060444,False,valid
6908,4,2,113,3.89,evening,Birmingham,RBAC,User,normal,0.2684473187714857,False,True,147.32018248435307,137.49275102737212,140.0191208645566,88.70229705233088,True,valid
6909,7,3,84,11.83,evening,London,RBAC,Admin,normal,0.39601312080921,True,True,184.7395336852725,91.00981780934961,195.11009039271158,121.47353322765414,False,valid
6910,5,8,12,4.4,afternoon,London,RBAC,Admin,normal,0.2895577592178926,True,True,185.62784686946472,133.51168662069463,182.5893941379486,104.1706910528234,False,valid
6911,11,10,66,14.02,evening,London,MAC,User,anomalous,0.7996504810738655,False,False,212.39019155946875,137.408109353608,251.9370276176984,88.92682379870799,False,valid
6912,16,5,51,4.43,morning,Birmingham,ABAC,Fleet,normal,0.32999815812489336,True,True,150.081092921606,107.35471471090503,118.81741223529637,79.19304149738078,False,valid
6913,10,3,21,13.19,afternoon,London,MAC,User,normal,0.3064272303010888,True,True,167.20968235487814,125.55545330007384,252.28685978686946,76.41552363712441,False,valid
6914,9,8,21,18.39,afternoon,London,RBAC,User,normal,0.24902715889539911,True,True,209.11127451776892,115.02212407664277,280.4472853055165,81.68083730715803,False,valid
6915,6,7,94,2.08,evening,Manchester,RBAC,Admin,normal,0.48807670517978385,True,True,196.4753497628999,106.83943013961306,194.7830710379121,80.48345319375846,False,valid
6916,13,7,17,9.93,morning,Manchester,RBAC,User,normal,0.1864534075843463,True,False,165.6165544403858,104.57606885996833,104.40921705735406,60.87048668987279,True,valid
6917,4,7,21,10.79,evening,London,RBAC,User,normal,0.3231417623537452,True,True,191.15845086422328,79.75433944184081,269.40953296799137,91.11537998936069,False,valid
6918,11,5,42,17.65,morning,Birmingham,ABAC,Admin,normal,0.3034930249631453,True,True,208.26696487754765,125.41133466660126,219.23585639408853,88.32730102070111,False,valid
6919,11,4,85,10.93,off_hours,London,ABAC,User,normal,0.40357827399505153,False,True,213.40716282176854,122.98265026519294,212.57638789161933,80.16387417816154,True,valid
6920,16,6,116,13.0,off_hours,Manchester,RBAC,Admin,normal,0.2976815172806885,True,True,231.0368790780516,118.38597709088741,212.94707445406604,97.36434815044304,False,valid
6921,20,6,82,17.66,afternoon,London,RBAC,User,normal,0.30757971458688244,True,True,163.60685310873473,97.10037252925066,178.50438997783652,61.19249254662723,False,valid
6922,19,6,49,12.84,afternoon,Birmingham,RBAC,User,normal,0.2729598461947011,True,True,144.76220972098548,131.07698632280696,178.19924311734445,96.84429108828209,False,valid
6923,6,8,10,8.65,evening,London,MAC,User,normal,0.20100398852897186,True,True,185.17145647825677,112.41837077564325,193.86730394913653,68.87414805792895,False,valid
6924,17,6,39,2.99,morning,London,RBAC,User,normal,0.15954452018494747,True,True,218.33218857932832,113.83848009007394,213.94562917306692,103.00087237916489,False,valid
6925,18,10,114,16.38,morning,London,ABAC,Fleet,normal,0.39016601250985117,True,True,184.0796029416489,153.99244539590413,181.81850971012182,70.24263676841402,False,valid
6926,4,4,18,19.32,morning,anomaly,RBAC,User,normal,0.16689983004820794,True,True,185.59514795947052,119.96039932312526,156.02267556716393,68.19065536601254,False,valid
6927,18,10,115,21.38,afternoon,London,DAC,User,normal,0.05273905776791679,True,True,157.58271522911767,131.11922265483452,150.2168050856669,83.90717377680913,False,valid
6928,11,10,76,20.47,morning,London,RBAC,Admin,normal,0.2701842200446464,True,True,166.65311173020592,124.01791342341689,253.94442117378355,77.91074481662855,False,valid
6929,12,4,65,17.79,afternoon,Manchester,RBAC,User,normal,0.18146298695329535,True,True,201.7597614832942,125.56118808643296,264.7737654157871,71.19998971955725,False,valid
6930,10,5,19,14.58,evening,London,MAC,Admin,anomalous,0.751877949066885,False,True,213.91876240550295,141.3030879515982,201.58848964247966,83.08492424088963,True,valid
6931,3,7,58,17.45,morning,Birmingham,RBAC,User,normal,0.16127899592943645,True,True,159.21445915287725,131.53929554557413,172.6916756819358,71.79022772068986,False,valid
6932,15,1,31,10.19,morning,Birmingham,MAC,User,normal,0.1742797633360765,True,True,154.62534226639485,132.74074895721733,186.02363539067755,79.61755574039624,False,valid
6933,18,1,17,13.57,off_hours,London,ABAC,User,normal,0.44118385870553783,True,True,164.06429140157292,170.23010575438664,179.3416992948076,65.55897040837958,False,valid
6934,16,5,117,8.45,evening,Manchester,ABAC,User,normal,0.41518182347640503,True,True,191.45057487571756,127.72651834141021,196.17852217372837,90.599103171709,False,valid
6935,7,5,35,8.0,afternoon,London,MAC,Admin,normal,0.17875761839497217,True,True,155.81145789293782,106.15048346953684,195.45995424403478,53.050927410159034,False,valid
6936,11,1,39,16.94,morning,Manchester,RBAC,Fleet,normal,0.32813896091259687,True,False,178.23893656746515,129.0054068372908,143.2546429075474,77.54251637999654,True,valid
6937,10,7,64,10.64,afternoon,Birmingham,MAC,Fleet,normal,0.20931456338499538,True,True,135.56804095808587,119.43734665907806,164.12955688444947,76.7376351677791,False,valid
6938,9,7,10,5.61,morning,Manchester,RBAC,User,normal,0.1978656200882863,True,True,185.5065040098086,121.33505691964493,246.6227395658093,98.75327756011521,False,valid
6939,20,4,73,5.4,off_hours,London,MAC,User,normal,0.26255700394305287,True,True,185.459847832483,102.05828254227725,201.32942662606573,98.5183032026033,False,valid
6940,18,2,90,19.07,evening,London,ABAC,User,normal,0.23340685373335518,True,True,182.05507002594982,139.33797355431577,209.8728985855693,96.64370731994894,False,valid
6941,13,2,62,15.3,off_hours,Birmingham,ABAC,Admin,anomalous,0.8589365774490272,False,True,187.13086343802004,120.40944888142832,139.01845705889687,104.35884615407959,True,valid
6942,10,4,53,12.56,evening,Birmingham,RBAC,Admin,normal,0.38479213002732515,True,True,195.88854068788046,99.00586181875939,216.3195621400826,80.12759489721397,False,valid
6943,12,2,27,9.54,afternoon,London,RBAC,User,normal,0.2664669252544821,True,True,189.70838527140398,128.16686248934602,195.25016918952986,90.45711204452145,False,valid
6944,13,1,93,10.16,evening,London,ABAC,User,normal,0.3240026856028022,True,True,201.2114930486044,148.13723086383465,198.33972771113613,84.83359115948785,False,valid
6945,5,1,38,2.39,evening,anomaly,RBAC,Admin,normal,0.3439490456149032,True,True,210.65949322858967,129.4595683383519,242.3569207486583,66.27629861843923,False,valid
6946,12,8,30,10.66,afternoon,Manchester,RBAC,User,anomalous,0.7770783255419697,False,True,179.95012272469828,119.9577831088919,146.70556828452402,95.65739799179552,True,valid
6947,4,2,51,17.75,morning,Manchester,RBAC,User,normal,0.2094077167246587,True,True,138.99678491545356,105.89372167091065,224.45524554013022,72.11239827758443,False,valid
6948,3,9,9,9.27,afternoon,Birmingham,ABAC,User,normal,0.22688504939957083,True,True,163.87766945009488,122.0198297046762,260.6789934817955,94.07628747326345,False,valid
6949,14,2,94,9.18,morning,London,RBAC,User,normal,0.27051873846120195,True,True,200.2250671011068,94.0849373238769,196.4458032806567,89.95061826474245,False,valid
6950,3,4,24,1.53,evening,Manchester,DAC,User,normal,0.40080479469665364,True,True,179.98806522334806,165.07690817309788,182.8274515768736,90.42603926689463,False,valid
6951,2,7,10,10.72,evening,Birmingham,RBAC,User,normal,0.3869146338116227,True,True,149.11158393406828,116.59391882215417,165.81576789558778,87.3062816992889,False,valid
6952,8,7,74,1.73,off_hours,London,RBAC,User,normal,0.3319995696707134,True,True,188.39916815340513,132.54564468629465,162.56841004384313,77.52749919007672,False,valid
6953,7,10,63,13.06,evening,Manchester,RBAC,User,normal,0.37065523303624376,True,True,190.77306201781232,138.89409588883007,182.23439752220722,82.88911417483196,False,valid
6954,2,8,68,11.74,evening,Manchester,RBAC,Fleet,normal,0.3849158799951539,True,True,170.10244149406984,136.1327549926913,190.83187528943375,110.11345761650969,False,valid
6955,18,3,118,18.67,afternoon,anomaly,MAC,User,normal,0.3117195299506761,True,True,165.4150657339436,161.56430081536536,149.89587782599227,96.51108484541692,False,valid
6956,17,1,22,13.3,afternoon,London,RBAC,Admin,normal,0.23363328800153657,True,True,169.76649635870973,101.77628148773576,291.0291475740472,83.90553897863015,False,valid
6957,14,4,8,7.93,off_hours,Birmingham,RBAC,User,normal,0.3432551701757689,True,True,194.65545051360382,109.52829824404643,191.715130005979,73.65897708650184,False,valid
6958,12,3,21,11.94,evening,London,DAC,User,normal,0.2539856479728733,True,True,158.6932738661567,169.52365627439775,212.09886171011487,76.86968454186369,False,valid
6959,18,4,18,15.75,evening,Manchester,RBAC,Admin,normal,0.3137335917907633,True,True,234.95499848779053,138.04290391285525,207.1334260132705,74.93655483535579,False,valid
6960,17,6,82,3.15,afternoon,London,RBAC,Admin,normal,0.32145372705309183,True,True,205.2954720146744,111.76135672367369,151.72995121860978,77.3661685752477,False,valid
6961,16,1,17,14.12,evening,Birmingham,RBAC,User,normal,0.1987025786023241,True,True,195.28707103739853,77.0545977543359,236.65504316600865,67.59746406099349,False,valid
6962,10,1,11,20.27,off_hours,London,RBAC,User,normal,0.305539308638023,True,False,172.37505836854385,114.33890789180151,257.6811915725526,84.65969346085073,True,valid
6963,4,2,48,7.42,morning,Birmingham,MAC,User,normal,0.24452343728978768,True,True,177.04483826489522,129.34496611780804,234.57070117409762,89.55931584296114,False,valid
6964,2,10,19,14.23,evening,Manchester,DAC,Admin,normal,0.37384860976024265,True,True,189.1769288460488,117.19040835659307,238.03375248332657,119.24135110459187,False,valid
6965,5,10,23,18.28,afternoon,Birmingham,MAC,Admin,normal,0.31174795317665527,True,True,184.37634484533447,127.11974208764907,302.54785926513756,55.451822687674785,False,valid
6966,14,3,67,11.85,morning,London,MAC,User,normal,0.3492633892900438,True,True,167.9067029129449,108.27638637953605,283.50204409216474,101.33163065134237,False,valid
6967,10,5,111,16.13,evening,London,DAC,User,normal,0.1983144933048241,True,True,210.23857184273908,100.9215839960818,267.2367281569213,55.70586992528784,False,valid
6968,8,9,115,7.67,morning,Manchester,MAC,Fleet,normal,0.2571345231988719,True,True,235.0444552960147,123.66516410855695,221.0490616800108,73.99684073072598,False,valid
6969,1,6,112,7.57,afternoon,Manchester,RBAC,User,normal,0.25209334812843964,True,True,234.06579897925766,137.4041854665044,179.28023956576476,82.83362822961598,False,valid
6970,9,5,39,15.09,evening,London,RBAC,User,normal,0.2872121284168272,True,True,180.1030415839501,133.44422936407037,163.3546089923147,73.26545204211202,False,valid
6971,5,8,85,15.87,evening,Manchester,ABAC,User,normal,0.2039950872826487,True,True,156.56906855027208,111.35960815722378,221.7690717268003,51.072317451017916,False,valid
6972,9,1,39,20.69,afternoon,London,RBAC,User,normal,0.061343845829917726,True,True,170.78725756886766,147.90178557462673,90.19824719616378,80.8850120540181,False,valid
6973,9,7,23,5.88,off_hours,Manchester,RBAC,User,normal,0.3523111278074117,True,True,160.38346640683835,130.70961580435576,170.82898581798113,74.64370619429809,False,valid
6974,18,8,24,10.94,morning,London,MAC,User,normal,0.31420118700345245,True,True,158.14955282415568,94.08492304175121,232.3883899969925,57.861049047938565,False,valid
6975,5,9,104,6.41,off_hours,London,RBAC,Fleet,normal,0.4742230891807983,True,True,163.7137363827409,83.78322977266524,143.70869707940295,69.11495941156466,False,valid
6976,16,9,39,2.87,evening,Birmingham,ABAC,User,normal,0.30208784517064446,True,True,206.76063726885556,110.7224667621075,213.4908206336328,89.32687921792423,False,valid
6977,2,8,36,9.59,afternoon,Manchester,RBAC,Admin,normal,0.2394313411436389,True,True,185.47182218914273,103.84435531244284,234.6281487788279,75.63394145917772,False,valid
6978,4,10,52,8.98,morning,Birmingham,ABAC,Admin,normal,0.24042019356769007,True,True,195.86738497773737,94.98618994153678,187.7794893570745,56.818642090298574,False,valid
6979,18,3,48,6.83,afternoon,London,RBAC,Admin,normal,0.20669484497590762,True,True,193.60654024311634,103.27892455003828,194.44926380415623,76.67367604648787,False,valid
6980,5,6,108,7.38,morning,London,RBAC,User,normal,0.2925738561593969,True,True,191.60306457108672,116.15005820507227,190.8634128925345,113.42503380723232,False,valid
6981,8,5,28,8.7,evening,Manchester,MAC,User,normal,0.2426917438830215,True,True,165.07137800165,83.3396580683712,173.27692891753702,86.81531329463935,False,valid
6982,12,3,65,21.77,afternoon,London,MAC,User,anomalous,0.5947142386802771,True,False,171.23638461410366,106.07592347538248,225.41417507334697,71.57372040646163,True,valid
6983,14,2,21,17.49,afternoon,London,ABAC,User,normal,0.23027170137047226,True,True,157.48887241304948,125.32874217011533,205.8781391342861,85.50466503087758,False,valid
6984,17,2,75,2.69,evening,London,ABAC,User,anomalous,0.9063077354034149,False,False,154.11781392526632,119.40770835640639,265.17655792970913,83.74549518216007,False,valid
6985,12,10,111,19.35,morning,London,MAC,User,normal,0.3792147374775531,True,True,156.21599416287984,119.55537993600691,188.50928483981315,78.90848972978921,False,valid
6986,2,10,54,14.37,afternoon,London,RBAC,User,normal,0.3112289885562175,True,True,136.27940430047673,128.97515505999314,219.49666094367552,56.31759304219332,False,valid
6987,4,10,69,19.72,morning,Birmingham,RBAC,User,normal,0.21605058189354054,True,True,172.29859305662495,125.6913806162231,188.1748279855295,66.29071024990407,False,valid
6988,11,4,103,8.31,evening,Manchester,RBAC,User,anomalous,0.7079420627765698,False,False,155.68382477094394,120.6837621121006,270.52135164120193,99.24970491552574,False,valid
6989,12,9,36,10.86,evening,Manchester,RBAC,Admin,anomalous,0.8886154623617993,False,False,163.23987747149087,149.1911359239003,189.80852466240245,69.66866656342957,False,valid
6990,19,2,40,19.84,evening,London,DAC,Admin,normal,0.512046964593609,True,True,155.77089319347536,125.34243820837445,82.67995548440015,74.99187091422601,False,valid
6991,2,5,17,6.87,morning,Birmingham,ABAC,User,anomalous,0.820835796152891,False,False,185.5144301067931,111.82703798968853,203.88168865366376,125.79060973954729,False,valid
6992,10,8,74,20.24,morning,London,ABAC,User,normal,0.2709502740770232,True,True,177.60707922601588,118.3824085228205,214.3765036230248,46.30346728939688,False,valid
6993,10,10,62,18.43,morning,London,ABAC,Admin,normal,0.28228343347525786,True,False,177.28470710268488,110.30533084426035,182.38807939901434,94.1206589132494,True,valid
6994,2,2,18,21.6,morning,London,MAC,User,anomalous,0.7106055796053613,False,False,186.36935222595983,130.98548731735957,249.83108842583826,52.415576814428675,False,valid
6995,19,7,41,7.94,morning,Manchester,RBAC,User,normal,0.09647303367414514,True,True,166.0478489099256,112.31338207119013,230.1016527053834,86.20631457855104,False,valid
6996,20,6,116,6.1,afternoon,Birmingham,ABAC,Admin,normal,0.19884099766623256,True,True,200.93293594484197,130.3305424601353,207.22761267819357,82.67913470450057,False,valid
6997,4,1,83,8.08,afternoon,London,RBAC,Admin,anomalous,0.6897585717769538,False,False,188.96058092296641,123.28406169173834,244.82931285422012,78.48909325526438,False,valid
6998,18,7,115,21.06,evening,Birmingham,MAC,User,normal,0.368012168009315,True,False,188.17805824826394,130.2990138044324,151.73462158033635,95.85033370184983,True,valid
6999,20,10,72,8.13,afternoon,Birmingham,MAC,User,normal,0.16404817928554993,True,True,174.9032574073251,134.4221027905744,140.7688399867095,69.25688244931558,False,valid
7000,18,9,44,12.96,afternoon,London,DAC,User,normal,0.16505272598370252,True,True,196.74557183503347,91.78643683122587,194.85961367271784,115.84041411263513,False,valid
7001,14,1,63,9.6,off_hours,London,RBAC,User,normal,0.391488203391053,True,False,163.11971869009267,96.72601920435554,245.25395023523035,82.32677277088844,True,valid
7002,20,2,84,9.44,afternoon,Birmingham,RBAC,User,normal,0.15768018626332891,True,True,174.05121354179556,127.26404080993927,228.7497033221834,81.31234698301544,False,valid
7003,13,7,96,5.22,afternoon,London,MAC,User,normal,0.24559892369528993,True,True,218.2021768567979,125.50702951300433,162.35447263880693,95.17143752239262,False,valid
7004,15,1,20,12.37,off_hours,Birmingham,MAC,User,normal,0.42703233597251267,True,True,182.22546625085363,114.82206399712862,143.71092136985754,70.69931391500712,False,valid
7005,15,2,66,18.87,off_hours,Birmingham,RBAC,User,normal,0.38942012656177094,True,True,168.21100661828825,108.71830782502192,224.18509064460747,80.3816579463818,False,valid
7006,20,3,8,2.23,afternoon,Birmingham,RBAC,User,normal,0.21042738666266914,True,True,203.84197857828428,147.20488878042255,217.47009882265922,84.91423921351561,False,valid
7007,4,2,49,19.7,evening,Birmingham,RBAC,User,normal,0.37404263349494965,True,True,148.59630319304495,93.85793263205944,176.20050236004732,85.61180143848013,False,valid
7008,15,2,94,15.04,afternoon,Birmingham,RBAC,User,normal,0.16021489888829207,True,True,131.28799115590868,115.49323498443157,223.51372269922177,83.1852375376916,False,valid
7009,14,2,32,14.03,evening,Manchester,MAC,Fleet,normal,0.3546060856082163,True,True,181.46108560001878,182.61693903882127,165.99843572057904,63.55955945299223,False,valid
7010,7,7,100,14.22,off_hours,Manchester,RBAC,User,anomalous,0.8724185977427766,False,False,165.2110358851933,122.5359347447002,197.1817735636145,115.36903301415279,False,valid
7011,17,10,113,7.36,afternoon,London,MAC,Admin,normal,0.09595611037522808,True,True,113.38706139608519,123.44011306404767,192.16440988940462,72.14510709095067,False,valid
7012,9,4,70,9.84,evening,Birmingham,RBAC,User,normal,0.40312706680805777,True,True,180.11362915940697,125.7825609000438,161.86235504390595,58.90304261604967,False,valid
7013,4,4,35,17.83,evening,Birmingham,RBAC,Fleet,normal,0.4117000430755662,True,True,141.6659619746844,68.2847988543462,119.72702181721687,67.38548868172553,False,valid
